Timestamp,J1,J2,J3,J4,J5,J6,Gripper,State
2025-03-14 15:04:01,4.800006866455078,-0.6000116032413025,0.960001293812887,-2.1000291309752406,-1.4999879042254847,1.2000086307525635,N/A,Moving to Pick
2025-03-14 15:04:03,4.505525588989258,-0.5079057973674317,0.9600132147418421,-2.100032945672506,-1.5000136534320276,1.2000035047531128,N/A,Moving to Pick
2025-03-14 15:04:05,4.479984283447266,-0.4999919694713135,0.9599903265582483,-2.0999938450255335,-1.5000141302691858,1.1999967098236084,N/A,Moving to Place
